"circunscripcion","organismo","fecha","actos_procesales","presentaciones_abogados","causas_iniciadas"
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-04,77,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-05,94,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-06,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-07,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-08,98,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-09,110,5,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-10,90,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-11,70,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-12,73,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-14,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-15,85,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-16,88,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-17,100,7,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-18,72,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-19,97,4,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-21,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-22,66,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-23,120,2,7
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-24,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-25,54,NA,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-26,99,4,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-27,7,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-29,129,3,5
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-30,68,1,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-03-31,96,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-03,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-04,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-05,91,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-06,92,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-07,92,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-08,82,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-09,75,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-10,NA,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-12,154,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-13,131,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-14,109,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-15,75,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-16,97,3,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-18,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-19,99,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-20,106,19,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-21,128,6,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-22,58,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-23,97,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-24,5,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-26,149,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-27,123,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-28,98,3,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-29,50,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-04-30,83,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-01,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-03,87,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-04,96,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-05,97,5,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-06,35,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-07,98,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-08,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-09,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-10,113,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-11,87,1,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-12,90,6,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-13,41,4,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-14,134,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-15,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-16,6,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-17,129,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-18,114,3,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-19,55,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-20,52,1,8
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-21,110,11,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-22,3,3,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-23,2,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-24,5,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-25,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-26,81,3,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-27,51,6,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-28,75,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-29,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-30,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-05-31,118,2,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-01,148,1,11
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-02,76,NA,8
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-03,37,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-04,83,2,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-07,94,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-08,50,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-09,76,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-10,58,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-11,52,1,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-13,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-14,104,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-15,135,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-16,150,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-17,116,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-18,99,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-19,NA,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-21,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-22,109,NA,6
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-23,93,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-24,89,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-25,105,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-26,8,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-27,8,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-28,161,1,6
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-29,104,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-06-30,108,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-01,92,1,6
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-02,115,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-04,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-05,128,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-06,73,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-07,72,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-08,109,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-12,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-13,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-14,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-16,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-19,NA,4,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-23,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-26,148,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-27,116,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-28,109,4,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-29,83,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-30,82,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-07-31,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-01,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-02,92,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-03,42,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-04,72,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-05,70,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-06,74,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-07,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-09,118,1,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-10,117,4,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-11,125,9,8
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-12,75,7,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-13,125,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-14,10,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-16,10,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-17,138,11,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-18,41,2,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-19,107,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-20,129,NA,7
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-21,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-23,110,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-24,90,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-25,28,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-26,144,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-27,45,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-28,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-30,10,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-08-31,157,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-01,51,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-02,23,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-03,120,2,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-04,6,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-05,5,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-06,128,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-07,105,3,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-08,53,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-09,33,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-10,92,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-11,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-13,115,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-14,102,7,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-15,82,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-16,98,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-17,98,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-18,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-19,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-20,85,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-21,118,2,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-22,110,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-23,86,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-24,87,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-26,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-27,44,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-28,66,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-29,6,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-09-30,61,NA,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-01,82,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-02,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-04,72,NA,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-05,120,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-06,93,NA,5
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-07,106,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-08,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-09,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-11,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-12,105,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-13,76,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-14,127,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-15,111,6,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-16,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-17,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-18,119,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-19,111,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-20,111,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-21,132,NA,15
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-22,38,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-24,7,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-25,148,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-26,120,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-27,137,NA,5
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-28,72,6,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-29,94,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-30,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-10-31,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-01,75,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-02,92,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-03,114,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-04,114,1,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-05,109,NA,7
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-08,76,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-09,81,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-10,75,NA,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-11,158,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-12,55,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-14,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-15,131,1,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-16,32,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-17,107,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-18,110,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-19,122,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-20,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-23,114,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-24,99,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-25,110,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-26,90,4,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-27,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-28,6,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-29,70,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-11-30,92,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-01,96,3,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-02,117,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-03,57,3,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-04,3,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-05,3,3,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-06,95,7,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-07,91,3,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-08,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-09,60,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-10,97,NA,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-11,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-12,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-13,155,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-14,100,9,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-15,120,3,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-16,167,3,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-17,143,1,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-19,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-20,212,NA,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-21,201,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-22,242,1,10
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-23,255,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-26,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-27,117,NA,4
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-28,111,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-29,341,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-30,296,3,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2021-12-31,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-01-11,1,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-01-14,1,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-01,258,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-02,190,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-03,21,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-04,198,2,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-05,14,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-06,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-07,123,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-08,380,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-09,285,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-10,140,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-11,152,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-12,16,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-14,205,3,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-15,170,3,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-16,144,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-17,133,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-18,187,2,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-19,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-21,129,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-22,210,NA,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-23,146,1,3
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-24,246,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-25,136,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-26,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-02-28,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-01,4,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-02,153,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-03,159,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-04,150,NA,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-05,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-06,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-07,107,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-08,151,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-09,169,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-10,92,4,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-11,112,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-12,1,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-13,NA,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-14,132,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-15,143,1,2
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-16,154,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-17,92,3,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-18,87,1,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-20,2,NA,NA
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-21,185,1,1
"Uruguay","Jdo Civ y Com 3-sec.Ejecucion-",2022-03-22,216,1,NA
